,High,Low,Open,Close,Volume,Adj Close
2012-10-26,21847.69922,21527.53906,21847.69922,21545.57031,1655334600,21545.57031
2012-10-29,21561.9707,21397.08984,21478.11914,21511.05078,1430951700,21511.05078
2012-10-30,21575.0293,21338.65039,21549.16992,21428.58008,1426440700,21428.58008
2012-10-31,21648.64063,21496.91992,21539.49023,21641.82031,1546082800,21641.82031
2012-11-01,21832.56055,21506.05078,21573.92969,21821.86914,1671155300,21821.86914
2012-11-02,22149.69922,22019.65039,22066.28906,22111.33008,1853113600,22111.33008
2012-11-05,22141.13086,21990.67969,22044.21094,22006.40039,1165502600,22006.40039
2012-11-06,22008.85938,21832.2793,21959.99023,21944.42969,1317598200,21944.42969
2012-11-07,22099.84961,21811.18945,22020.40039,22099.84961,1555286100,22099.84961
2012-11-08,21871.84961,21555.75,21785.83008,21566.91016,1668424200,21566.91016
2012-11-09,21525.49023,21330.33984,21433.59961,21384.38086,1455863300,21384.38086
2012-11-12,21462.44922,21339.18945,21367.57031,21430.30078,922157200,21430.30078
2012-11-13,21399.60938,21181.91992,21372.86914,21188.65039,1349937200,21188.65039
2012-11-14,21446.35938,21221.31055,21250.9707,21441.99023,1302165900,21441.99023
2012-11-15,21288.48047,21098.41016,21188.93945,21108.92969,1408099400,21108.92969
2012-11-16,21205.31055,21105.21094,21203.82031,21159.00977,1146325100,21159.00977
2012-11-19,21303.09961,21136.32031,21209.94922,21262.06055,1100673100,21262.06055
2012-11-20,21478,21213.11914,21478,21228.2793,1169937500,21228.2793
2012-11-21,21530.43945,21229.14063,21367.55078,21524.35938,1358588100,21524.35938
2012-11-22,21774.40039,21517.91016,21595.58984,21743.19922,1449478500,21743.19922
2012-11-23,21924.06055,21723.34961,21729.7207,21913.98047,1337229900,21913.98047
2012-11-26,21986.35938,21827.26953,21986.35938,21861.81055,1074310800,21861.81055
2012-11-27,22002.85938,21820.15039,21969.71094,21844.0293,1205019200,21844.0293
2012-11-28,21764.91016,21629.58008,21764.91016,21708.98047,1272896700,21708.98047
2012-11-29,21996.40039,21786.0293,21821.05078,21922.89063,1272038400,21922.89063
2012-11-30,22091.60938,21918.55078,21949.40039,22030.39063,1829162400,22030.39063
2012-12-03,22162.4707,21716.76953,22070.43945,21767.84961,1222931400,21767.84961
2012-12-04,21853.15039,21687.88086,21786.07031,21799.9707,1236799200,21799.9707
2012-12-05,22274.03906,21804.92969,21819.00977,22270.91016,2465522000,22270.91016
2012-12-06,22355.89063,22215.08008,22355.89063,22249.81055,1474980800,22249.81055
2012-12-07,22371.40039,22188.07031,22294.73047,22191.16992,1830833200,22191.16992
2012-12-10,22377.56055,22235.75977,22377.56055,22276.7207,1388628000,22276.7207
2012-12-11,22393.19922,22244.01953,22295.99023,22323.93945,1585416300,22323.93945
2012-12-12,22508.00977,22412.90039,22412.90039,22503.34961,1856501400,22503.34961
2012-12-13,22563.14063,22380.7793,22500.99023,22445.58008,1475964000,22445.58008
2012-12-14,22636.42969,22396.7207,22396.7207,22605.98047,1771220400,22605.98047
2012-12-17,22625.41016,22453.58984,22590.75977,22513.60938,1451263500,22513.60938
2012-12-18,22588.48047,22449.74023,22525.46094,22494.73047,3217316000,22494.73047
2012-12-19,22683.7207,22562.01953,22654.65039,22623.36914,1577167800,22623.36914
2012-12-20,22661.74023,22483.94922,22602.99023,22659.7793,1620967700,22659.7793
2012-12-21,22565.08984,22423.16016,22565.08984,22506.28906,1805720400,22506.28906
2012-12-24,22577.56055,22494.71094,22494.71094,22541.17969,560264800,22541.17969
2012-12-27,22718.83008,22608.59961,22705.46094,22619.7793,1053372600,22619.7793
2012-12-28,22706.33008,22628.46094,22706.33008,22666.58984,1043816200,22666.58984
2012-12-31,22698.33008,22566.89063,22584.43945,22656.91992,685413000,22656.91992
2013-01-02,23317.39063,22860.25,22860.25,23311.98047,2129252800,23311.98047
2013-01-03,23400.74023,23234.42969,23390.53906,23398.59961,2211207000,23398.59961
2013-01-04,23370.35938,23172.2793,23370.35938,23331.08984,1505752800,23331.08984
2013-01-07,23402.44922,23254.23047,23345.19922,23329.75,1401515000,23329.75
2013-01-08,23264.0293,23088.40039,23264.0293,23111.18945,1461679100,23111.18945
2013-01-09,23235.39063,23141.66992,23154.71094,23218.4707,1518554800,23218.4707
2013-01-10,23477.89063,23165.64063,23240.07031,23354.31055,1911808400,23354.31055
2013-01-11,23486.59961,23212.90039,23478.81055,23264.07031,1526867400,23264.07031
2013-01-14,23441.93945,23292.07031,23326.82031,23413.25977,1559383600,23413.25977
2013-01-15,23515.85938,23306.16992,23388.4707,23381.50977,1450147700,23381.50977
2013-01-16,23390.18945,23203.24023,23390.18945,23356.99023,1370170300,23356.99023
2013-01-17,23504.73047,23222.96094,23471.66992,23339.75977,1316299000,23339.75977
2013-01-18,23606.5,23450.76953,23509.49023,23601.7793,1934485200,23601.7793
2013-01-21,23639.63086,23535.4707,23565.96094,23590.91016,1104208000,23590.91016
2013-01-22,23685.55078,23498.96094,23596.38086,23658.99023,1361101400,23658.99023
2013-01-23,23710.86914,23540.41992,23700.44922,23635.09961,1536963300,23635.09961
2013-01-24,23688.78906,23547.78906,23585.09961,23598.90039,1428556300,23598.90039
2013-01-25,23666.39063,23481.36914,23653.53906,23580.42969,1620959000,23580.42969
2013-01-28,23736.01953,23621.94922,23621.94922,23671.88086,1443566900,23671.88086
2013-01-29,23707.10938,23602.84961,23659.10938,23655.16992,3153976000,23655.16992
2013-01-30,23916.16016,23765.57031,23767.33008,23822.06055,1961876000,23822.06055
2013-01-31,23799.16992,23667.93945,23799.16992,23729.5293,1829300400,23729.5293
2013-02-01,23763.33984,23571.30078,23763.33984,23721.83984,1629063500,23721.83984
2013-02-04,23944.74023,23637.17969,23866.80078,23685.00977,2739062400,23685.00977
2013-02-05,23406.99023,23104.26953,23406.99023,23148.5293,2488035600,23148.5293
2013-02-06,23355.36914,23204.05078,23292.42969,23256.92969,1654525000,23256.92969
2013-02-07,23298.13086,23134.7793,23259.82031,23177,2020632400,23177
2013-02-08,23267.19922,23101.08984,23101.08984,23215.16016,1825561400,23215.16016
2013-02-14,23469.25977,23300.59961,23460.31055,23413.25,1528919300,23413.25
2013-02-15,23446.76953,23284.05078,23315.41016,23444.56055,1055545200,23444.56055
2013-02-18,23477.49023,23309.55078,23477.49023,23381.93945,1033227800,23381.93945
2013-02-19,23454.18945,23139.08008,23368.2207,23143.91016,1434540900,23143.91016
2013-02-20,23310.92969,23163.85938,23310.92969,23307.41016,1562429800,23307.41016
2013-02-21,23026.17969,22828.16992,23026.17969,22906.66992,2061812600,22906.66992
2013-02-22,22850.25,22674.58984,22840.32031,22782.43945,1623906800,22782.43945
2013-02-25,22876.0293,22777.63086,22852.89063,22820.08008,1074747100,22820.08008
2013-02-26,22769.07031,22510.75977,22639.9707,22519.68945,1520934400,22519.68945
2013-02-27,22656.40039,22445.33984,22656.40039,22577.00977,1682329600,22577.00977
2013-02-28,23031.68945,22734.83984,22826.41992,23020.26953,2105669200,23020.26953
2013-03-01,23015.67969,22868.68945,22957.08984,22880.2207,2069275200,22880.2207
2013-03-04,22866.50977,22466.08008,22866.50977,22537.81055,2172137600,22537.81055
2013-03-05,22661.49023,22523.68945,22621.59961,22560.5,1843253400,22560.5
2013-03-06,22808.81055,22664.93945,22750.58008,22777.83984,1755859400,22777.83984
2013-03-07,22843.73047,22656.36914,22729.28906,22771.43945,1282193100,22771.43945
2013-03-08,23220.51953,22839.26953,22839.26953,23091.94922,1852113200,23091.94922
2013-03-11,23246.28906,23064.92969,23131.43945,23090.82031,1292207200,23090.82031
2013-03-12,23262.01953,22879.17969,23133,22890.59961,1564247400,22890.59961
2013-03-13,22901.11914,22487.33008,22901.11914,22556.65039,1821517600,22556.65039
2013-03-14,22655.88086,22305.53906,22484.25,22619.17969,1927863000,22619.17969
2013-03-15,22799.66992,22494.03906,22705.91992,22533.10938,2906999600,22533.10938
2013-03-18,22185.32031,21997.7207,22185.32031,22083.35938,2245928400,22083.35938
2013-03-19,22218.84961,22030.66016,22138.09961,22041.85938,1655008800,22041.85938
2013-03-20,22302.5,21975.90039,21990.03906,22256.43945,1771354000,22256.43945
2013-03-21,22403.78906,22179.5,22285.81055,22225.88086,1622168700,22225.88086
2013-03-22,22232.07031,22033.17969,22186.24023,22115.30078,1515505100,22115.30078
2013-03-25,22351.08008,22201.06055,22327.5293,22251.15039,1543646900,22251.15039
2013-03-26,22346.26953,22088.56055,22208.06055,22311.08008,1730124000,22311.08008
2013-03-27,22529.36914,22366.01953,22385.4707,22464.82031,1674301500,22464.82031
2013-03-28,22390.34961,22132.33008,22390.34961,22299.63086,2203094400,22299.63086
2013-04-02,22449.46094,22203.92969,22203.92969,22367.82031,1524778400,22367.82031
2013-04-03,22527.11914,22283.16016,22527.11914,22337.49023,1238359400,22337.49023
2013-04-05,22230.92969,21703.2793,22230.92969,21726.90039,2324356800,21726.90039
2013-04-08,21772.23047,21612.05078,21733.7793,21718.05078,1362666000,21718.05078
2013-04-09,21979.08008,21800.24023,21800.24023,21870.33984,1350849700,21870.33984
2013-04-10,22038.89063,21858.81055,21963.36914,22034.56055,1484676600,22034.56055
2013-04-11,22251.61914,22058.30078,22198.49023,22101.26953,1423110500,22101.26953
2013-04-12,22185.35938,22049.58008,22185.35938,22089.05078,1304977800,22089.05078
2013-04-15,21998.74023,21735.31055,21998.74023,21772.66992,1514316600,21772.66992
2013-04-16,21813.55078,21475.33008,21571.58008,21672.0293,1641271700,21672.0293
2013-04-17,21798.57031,21550.7207,21794.68945,21569.66992,1913726200,21569.66992
2013-04-18,21618.07031,21423.25,21440.33008,21512.51953,1413713300,21512.51953
2013-04-19,22016.9707,21496.28906,21517.93945,22013.57031,1998233200,22013.57031
2013-04-22,22131.65039,21956.5293,22038.13086,22044.36914,1290323900,22044.36914
2013-04-23,22085.69922,21747.4707,22085.69922,21806.60938,1798622000,21806.60938
2013-04-24,22195.92969,21962.90039,22067.03906,22183.05078,1757855600,22183.05078
2013-04-25,22486.44922,22214.65039,22298.64063,22401.24023,1835601000,22401.24023
2013-04-26,22690.33008,22528.94922,22559.9707,22547.71094,1826670400,22547.71094
2013-04-29,22647.58984,22488.65039,22567.63086,22580.76953,1351365700,22580.76953
2013-04-30,22862.68945,22669.53906,22769.58984,22737.00977,1599208700,22737.00977
2013-05-02,22706.07031,22552.31055,22692.33008,22668.30078,1434954200,22668.30078
2013-05-03,22886.16992,22678.66992,22811.83984,22689.96094,1280291900,22689.96094
2013-05-06,22980.56055,22864.91016,22967.7793,22915.08984,1327646200,22915.08984
2013-05-07,23058.74023,22855.58008,22924.28906,23047.08984,1422320300,23047.08984
2013-05-08,23270,23156.25977,23215.94922,23244.34961,1760443200,23244.34961
2013-05-09,23353.67969,23126.81055,23353.67969,23211.48047,1413765800,23211.48047
2013-05-10,23330.59961,23144.11914,23213.58984,23321.2207,1413419200,23321.2207
2013-05-13,23245.58008,22958.86914,23245.58008,22989.81055,1488626800,22989.81055
2013-05-14,23145.91016,22878.64063,23124.24023,22930.2793,1382633400,22930.2793
2013-05-15,23163.56055,23002.32031,23074.25977,23044.24023,1505988700,23044.24023
2013-05-16,23163,22955.90039,23110.18945,23082.67969,1320853000,23082.67969
2013-05-20,23512.41992,23348.74023,23348.74023,23493.0293,1583330000,23493.0293
2013-05-21,23446,23337.75,23425.68945,23366.36914,3484208800,23366.36914
2013-05-22,23423.50977,23179.46094,23341.06055,23261.08008,1471641800,23261.08008
2013-05-23,23123.42969,22605.68945,23066.71094,22669.67969,2505754800,22669.67969
2013-05-24,22781.53906,22470.5293,22679.35938,22618.66992,1412875700,22618.66992
2013-05-27,22729.86914,22544.89063,22571.63086,22686.05078,993591200,22686.05078
2013-05-28,22942.15039,22639.53906,22710.19922,22924.25,1147409300,22924.25
2013-05-29,22861.59961,22532.57031,22826.84961,22554.92969,1539993800,22554.92969
2013-05-30,22630.64063,22290.7207,22562.50977,22484.31055,1748735600,22484.31055
2013-05-31,22582.55078,22346.17969,22582.55078,22392.16016,2493210000,22392.16016
2013-06-03,22564.17969,22249.65039,22301.67969,22282.18945,1550268400,22282.18945
2013-06-04,22330.05078,22178.64063,22320.5,22285.51953,1422129700,22285.51953
2013-06-05,22174.68945,21933.91992,22141.66992,22069.24023,1516765700,22069.24023
2013-06-06,21949.81055,21799.25,21908.44922,21838.42969,1711966400,21838.42969
2013-06-07,21820.42969,21506.33008,21768.24023,21575.25977,1834956400,21575.25977
2013-06-10,21723.85938,21497.55078,21592.90039,21615.08984,1464580800,21615.08984
2013-06-11,21632.00977,21307.99023,21542.30078,21354.66016,2121919200,21354.66016
2013-06-13,21069.25977,20652.75,21069.25977,20887.03906,3299557200,20887.03906
2013-06-14,21164.67969,20954.66016,21083.41016,20969.14063,2394670200,20969.14063
2013-06-17,21272.75,21007.2793,21007.2793,21225.90039,1879428800,21225.90039
2013-06-18,21240.00977,20995.39063,21102.59961,21225.88086,1611375800,21225.88086
2013-06-19,21232.50977,20896.2207,21188.40039,20986.89063,1892108000,20986.89063
2013-06-20,20703.75977,20374.14063,20668.80078,20382.86914,2632968400,20382.86914
2013-06-21,20383.53906,19969.98047,19969.98047,20263.31055,4084032800,20263.31055
2013-06-24,20101.25977,19756.60938,20023.43945,19813.98047,2588417600,19813.98047
2013-06-25,19992.30078,19426.35938,19775.98047,19855.7207,3385293200,19855.7207
2013-06-26,20354.17969,19913.98047,20090.75977,20338.55078,3018082400,20338.55078
2013-06-27,20713.33984,20375.40039,20456.4707,20440.08008,2430525800,20440.08008
2013-06-28,20818.34961,20490.89063,20596.63086,20803.28906,2309679400,20803.28906
2013-07-02,21004.56055,20633.16016,21004.56055,20658.65039,2509168000,20658.65039
2013-07-03,20590.32031,20119.56055,20568.56055,20147.31055,2353610400,20147.31055
2013-07-04,20532.14063,20318.01953,20334.93945,20468.66992,1382334100,20468.66992
2013-07-05,20866.35938,20729.0293,20740.69922,20854.66992,1453364000,20854.66992
2013-07-08,20694.50977,20244.07031,20598.21094,20582.18945,1723942000,20582.18945
2013-07-09,20767.58008,20571.55078,20610.56055,20683.00977,1244457400,20683.00977
2013-07-10,21044.4707,20633.01953,20841.73047,20904.56055,1625897500,20904.56055
2013-07-11,21503.71094,21177.63086,21177.63086,21437.49023,2434318400,21437.49023
2013-07-12,21522.15039,21242.4707,21522.15039,21277.2793,1637335600,21277.2793
2013-07-15,21391.75977,21205.59961,21278.61914,21303.31055,1151451300,21303.31055
2013-07-16,21394.13086,21209.17969,21333.07031,21312.38086,1054044600,21312.38086
2013-07-17,21460.96094,21253.58984,21368.76953,21371.86914,1106668800,21371.86914
2013-07-18,21445.15039,21288.58008,21426.90039,21345.2207,1223663200,21345.2207
2013-07-19,21451.59961,21214.24023,21451.59961,21362.41992,1275705800,21362.41992
2013-07-22,21498.96094,21283.83008,21498.96094,21416.5,1090755600,21416.5
2013-07-23,21964.0293,21517.19922,21517.19922,21915.41992,2565763200,21915.41992
2013-07-24,21984.25977,21799.31055,21912.90039,21968.92969,1342354200,21968.92969
2013-07-25,21947.83008,21841.44922,21872.14063,21900.96094,1157664800,21900.96094
2013-07-26,22034.38086,21834.24023,21892.33984,21968.94922,1207336500,21968.94922
2013-07-29,21953.34961,21749.68945,21896.11914,21850.15039,1205803300,21850.15039
2013-07-30,22033.21094,21839.75977,21870.14063,21953.96094,1212580800,21953.96094
2013-07-31,22070.14063,21853.43945,21888.80078,21883.66016,1350422100,21883.66016
2013-08-01,22152.06055,21983.15039,22025.75,22088.78906,929367200,22088.78906
2013-08-02,22291.41016,22136.7793,22264.76953,22190.9707,1013477000,22190.9707
2013-08-05,22273.82031,22193.66992,22273.82031,22222.00977,760365400,22222.00977
2013-08-06,22012.50977,21807.96094,22000.93945,21923.69922,1139704700,21923.69922
2013-08-07,21901.46094,21571.15039,21756.4707,21588.83984,1340956800,21588.83984
2013-08-08,21785.68945,21629.5,21697.86914,21655.88086,862913500,21655.88086
2013-08-09,21811.24023,21674.9707,21760.05078,21807.56055,1017862900,21807.56055
2013-08-12,22283.05078,21735.06055,21796.46094,22271.2793,1989388800,22271.2793
2013-08-13,22563.81055,22310.53906,22368.4707,22541.13086,2322634900,22541.13086
2013-08-15,22695.99023,22472.88086,22568.05078,22539.25,2216759200,22539.25
2013-08-16,22663.75,22311.55078,22450.83008,22517.81055,2014135700,22517.81055
2013-08-19,22551.26953,22387.71094,22432.86914,22463.69922,1090294500,22463.69922
2013-08-20,22481.74023,21907.21094,22396.28906,21970.28906,1804736300,21970.28906
2013-08-21,21970.25,21618.59961,21964.68945,21817.73047,1614257600,21817.73047
2013-08-22,21944.4707,21538.18945,21538.18945,21895.40039,1601105400,21895.40039
2013-08-23,22103.90039,21769.03906,22006.41016,21863.50977,1560858500,21863.50977
2013-08-26,22116,21898.15039,21943.40039,22005.32031,1219710000,22005.32031
2013-08-27,21987.50977,21770.75,21907.42969,21874.76953,1165041100,21874.76953
2013-08-28,21655.24023,21465.7207,21584.56055,21524.65039,2232695000,21524.65039
2013-08-29,21717.83984,21554.25,21612.94922,21704.7793,1539354900,21704.7793
2013-08-30,21753.40039,21549.96094,21618.33984,21731.36914,1581307900,21731.36914
2013-09-02,22240.03906,21948.7207,21948.7207,22175.33984,1813177000,22175.33984
2013-09-03,22456.80078,22290.83008,22323,22394.58008,1948185600,22394.58008
2013-09-04,22438.40039,22142.99023,22171.92969,22326.2207,3996450500,22326.2207
2013-09-05,22682.93945,22486.63086,22538.96094,22597.9707,2145320400,22597.9707
2013-09-06,22699.58984,22578.33008,22615.98047,22621.2207,1960758400,22621.2207
2013-09-09,22853.01953,22680.63086,22770.25,22750.65039,1922622300,22750.65039
2013-09-10,22988.81055,22842.88086,22932.59961,22976.65039,2241118600,22976.65039
2013-09-11,23120.46094,22848.5293,23095.85938,22937.14063,2000939900,22937.14063
2013-09-12,23048.2207,22908.99023,22952.84961,22953.7207,1626682900,22953.7207
2013-09-13,22956.76953,22790.7793,22920.75977,22915.2793,1579265000,22915.2793
2013-09-16,23268.15039,23173.83984,23210.35938,23252.41016,1448448600,23252.41016
2013-09-17,23246.91016,23127.86914,23246.91016,23180.51953,1388461800,23180.51953
2013-09-18,23214.67969,23080.58984,23213.78906,23117.44922,1278223200,23117.44922
2013-09-19,23554.33984,23469.0293,23549.89063,23502.50977,2179785600,23502.50977
2013-09-23,23466.66992,23291.23047,23414.98047,23371.53906,1514566800,23371.53906
2013-09-24,23324.38086,23102.25,23324.38086,23179.03906,1558382100,23179.03906
